timestamp,date,hour_utc,minute,outcome,up_price,down_price,btc_open,btc_close,btc_change_pct
1768868400,2026-01-20,0,20,down,0.0,1.0,92595.52,92429.51,-0.1793
1768868700,2026-01-20,0,25,up,1.0,0.0,92429.52,92465.63,0.0391
1768869000,2026-01-20,0,30,up,1.0,0.0,92465.63,92513.98,0.0523
1768869300,2026-01-20,0,35,up,1.0,0.0,92513.98,92703.52,0.2049
1768869600,2026-01-20,0,40,up,1.0,0.0,92703.53,92723.45,0.0215
1768869900,2026-01-20,0,45,down,0.0,1.0,92723.45,92658.43,-0.0701
1768870200,2026-01-20,0,50,up,1.0,0.0,92658.43,92720.68,0.0672
1768870500,2026-01-20,0,55,down,0.0,1.0,92720.69,92717.9,-0.003
1768870800,2026-01-20,1,0,down,0.0,1.0,92717.9,92709.54,-0.009
1768871100,2026-01-20,1,5,down,0.0,1.0,92709.54,92621.9,-0.0945
1768871400,2026-01-20,1,10,up,1.0,0.0,92621.9,92726.47,0.1129
1768871700,2026-01-20,1,15,up,1.0,0.0,92726.47,92780.69,0.0585
1768872000,2026-01-20,1,20,up,1.0,0.0,92780.69,92808.02,0.0295
1768872300,2026-01-20,1,25,up,1.0,0.0,92808.01,92857.18,0.053
1768872600,2026-01-20,1,30,down,0.0,1.0,92857.17,92752.29,-0.1129
1768872900,2026-01-20,1,35,down,0.0,1.0,92752.3,92707.21,-0.0486
1768873200,2026-01-20,1,40,up,1.0,0.0,92707.21,92707.19,-0.0
1768873500,2026-01-20,1,45,up,1.0,0.0,92707.19,92810.0,0.1109
1768873800,2026-01-20,1,50,up,1.0,0.0,92810.0,92828.37,0.0198
1768874100,2026-01-20,1,55,down,0.0,1.0,92828.37,92716.48,-0.1205
1768874400,2026-01-20,2,0,down,0.0,1.0,92716.47,92619.49,-0.1046
1768874700,2026-01-20,2,5,down,0.0,1.0,92619.48,92498.74,-0.1304
1768875000,2026-01-20,2,10,down,0.0,1.0,92498.74,92480.8,-0.0194
1768875300,2026-01-20,2,15,up,1.0,0.0,92480.8,92516.53,0.0386
1768875600,2026-01-20,2,20,down,0.0,1.0,92516.54,92494.07,-0.0243
1768875900,2026-01-20,2,25,down,0.0,1.0,92494.07,92494.59,0.0006
1768876200,2026-01-20,2,30,up,1.0,0.0,92494.59,92587.56,0.1005
1768876500,2026-01-20,2,35,up,1.0,0.0,92587.56,92618.79,0.0337
1768876800,2026-01-20,2,40,down,0.0,1.0,92618.79,92614.36,-0.0048
1768877100,2026-01-20,2,45,down,0.0,1.0,92614.35,92587.57,-0.0289
1768877400,2026-01-20,2,50,down,0.0,1.0,92587.57,92551.06,-0.0394
1768877700,2026-01-20,2,55,up,1.0,0.0,92551.06,92552.16,0.0012
1768878000,2026-01-20,3,0,down,0.0,1.0,92552.15,92546.56,-0.006
1768878300,2026-01-20,3,5,down,0.0,1.0,92546.55,92426.68,-0.1295
1768878600,2026-01-20,3,10,down,0.0,1.0,92426.69,92429.23,0.0027
1768878900,2026-01-20,3,15,up,1.0,0.0,92429.23,92497.92,0.0743
1768879200,2026-01-20,3,20,down,0.0,1.0,92497.92,92437.65,-0.0652
1768879500,2026-01-20,3,25,down,0.0,1.0,92437.65,92377.67,-0.0649
1768879800,2026-01-20,3,30,down,0.0,1.0,92377.67,92370.62,-0.0076
1768880100,2026-01-20,3,35,up,1.0,0.0,92370.62,92367.01,-0.0039
1768880400,2026-01-20,3,40,up,1.0,0.0,92367.0,92413.85,0.0507
1768880700,2026-01-20,3,45,up,1.0,0.0,92413.86,92452.55,0.0419
1768881000,2026-01-20,3,50,down,0.0,1.0,92452.54,92424.96,-0.0298
1768881300,2026-01-20,3,55,up,1.0,0.0,92424.97,92434.92,0.0108
1768881600,2026-01-20,4,0,down,0.0,1.0,92434.93,92401.34,-0.0363
1768881900,2026-01-20,4,5,up,1.0,0.0,92401.35,92421.39,0.0217
1768882200,2026-01-20,4,10,down,0.0,1.0,92421.39,92314.46,-0.1157
1768882500,2026-01-20,4,15,down,0.0,1.0,92314.46,92299.63,-0.0161
1768882800,2026-01-20,4,20,down,0.0,1.0,92299.63,92248.13,-0.0558
1768883100,2026-01-20,4,25,up,1.0,0.0,92248.13,92311.77,0.069
1768883400,2026-01-20,4,30,up,1.0,0.0,92311.77,92363.7,0.0563
1768883700,2026-01-20,4,35,down,0.0,1.0,92363.7,92321.45,-0.0457
1768884000,2026-01-20,4,40,down,0.0,1.0,92321.46,92230.0,-0.0991
1768884300,2026-01-20,4,45,up,1.0,0.0,92230.01,92256.32,0.0285
1768884600,2026-01-20,4,50,down,0.0,1.0,92256.33,92120.0,-0.1478
1768884900,2026-01-20,4,55,down,0.0,1.0,92120.01,92062.61,-0.0623
1768885200,2026-01-20,5,0,down,0.0,1.0,92062.62,91640.0,-0.4591
1768885500,2026-01-20,5,5,down,0.0,1.0,91640.0,91606.17,-0.0369
1768885800,2026-01-20,5,10,down,0.0,1.0,91606.16,91412.07,-0.2119
1768886100,2026-01-20,5,15,up,1.0,0.0,91412.06,91667.0,0.2789
1768886400,2026-01-20,5,20,down,0.0,1.0,91667.01,91659.33,-0.0084
1768886700,2026-01-20,5,25,up,1.0,0.0,91659.33,91730.32,0.0774
1768887000,2026-01-20,5,30,up,1.0,0.0,91730.33,91773.0,0.0465
1768887300,2026-01-20,5,35,down,0.0,1.0,91772.99,91650.0,-0.134
1768887600,2026-01-20,5,40,down,0.0,1.0,91650.01,91640.29,-0.0106
1768887900,2026-01-20,5,45,up,1.0,0.0,91640.29,91727.22,0.0949
1768888200,2026-01-20,5,50,down,0.0,1.0,91727.23,91699.26,-0.0305
1768888500,2026-01-20,5,55,down,0.0,1.0,91699.26,91624.18,-0.0819
1768888800,2026-01-20,6,0,down,0.0,1.0,91624.19,91553.74,-0.0769
1768889100,2026-01-20,6,5,up,1.0,0.0,91553.74,91599.99,0.0505
1768889400,2026-01-20,6,10,down,0.0,1.0,91599.99,91457.4,-0.1557
1768889700,2026-01-20,6,15,down,0.0,1.0,91457.4,90915.83,-0.5922
1768890000,2026-01-20,6,20,up,1.0,0.0,90915.82,91194.94,0.307
1768890300,2026-01-20,6,25,up,1.0,0.0,91194.95,91275.91,0.0888
1768890600,2026-01-20,6,30,down,0.0,1.0,91275.9,91045.1,-0.2529
1768890900,2026-01-20,6,35,down,0.0,1.0,91045.1,90951.2,-0.1031
1768891200,2026-01-20,6,40,up,1.0,0.0,90951.2,91127.82,0.1942
1768891500,2026-01-20,6,45,down,0.0,1.0,91127.81,90964.49,-0.1792
1768891800,2026-01-20,6,50,down,0.0,1.0,90964.5,90816.38,-0.1628
1768892100,2026-01-20,6,55,up,1.0,0.0,90816.37,90929.98,0.1251
1768892400,2026-01-20,7,0,down,0.0,1.0,90929.98,90881.84,-0.0529
1768892700,2026-01-20,7,5,up,1.0,0.0,90881.85,91136.17,0.2798
1768893000,2026-01-20,7,10,down,0.0,1.0,91136.17,91037.98,-0.1077
1768893300,2026-01-20,7,15,down,0.0,1.0,91037.98,91007.83,-0.0331
1768893600,2026-01-20,7,20,up,1.0,0.0,91007.82,91020.0,0.0134
1768893900,2026-01-20,7,25,up,1.0,0.0,91020.0,91059.12,0.043
1768894200,2026-01-20,7,30,up,1.0,0.0,91059.12,91107.22,0.0528
1768894500,2026-01-20,7,35,up,1.0,0.0,91107.23,91175.48,0.0749
1768894800,2026-01-20,7,40,up,1.0,0.0,91175.48,91191.01,0.017
1768895100,2026-01-20,7,45,up,1.0,0.0,91191.0,91240.63,0.0544
1768895400,2026-01-20,7,50,down,0.0,1.0,91240.63,91237.73,-0.0032
1768895700,2026-01-20,7,55,down,0.0,1.0,91237.73,91177.98,-0.0655
1768896000,2026-01-20,8,0,down,0.0,1.0,91177.99,91099.69,-0.0859
1768896300,2026-01-20,8,5,up,1.0,0.0,91099.68,91100.0,0.0004
1768896600,2026-01-20,8,10,down,0.0,1.0,91100.01,91004.59,-0.1047
1768896900,2026-01-20,8,15,up,1.0,0.0,91004.6,91059.74,0.0606
1768897200,2026-01-20,8,20,up,1.0,0.0,91059.73,91188.0,0.1409
1768897500,2026-01-20,8,25,up,1.0,0.0,91187.99,91203.32,0.0168
1768897800,2026-01-20,8,30,down,0.0,1.0,91203.33,90966.61,-0.2596
1768898100,2026-01-20,8,35,down,0.0,1.0,90966.6,90752.36,-0.2355
1768898400,2026-01-20,8,40,up,1.0,0.0,90752.37,90855.29,0.1134
1768898700,2026-01-20,8,45,up,1.0,0.0,90855.29,90903.57,0.0531
1768899000,2026-01-20,8,50,up,1.0,0.0,90903.56,91014.2,0.1217
1768899300,2026-01-20,8,55,up,1.0,0.0,91014.2,91116.0,0.1119
1768899600,2026-01-20,9,0,down,0.0,1.0,91116.0,91023.43,-0.1016
1768899900,2026-01-20,9,5,up,1.0,0.0,91023.44,91035.93,0.0137
1768900200,2026-01-20,9,10,up,1.0,0.0,91035.93,91058.34,0.0246
1768900500,2026-01-20,9,15,down,0.0,1.0,91058.35,90952.93,-0.1158
1768900800,2026-01-20,9,20,up,1.0,0.0,90952.93,90978.65,0.0283
1768901100,2026-01-20,9,25,up,1.0,0.0,90978.65,91046.04,0.0741
1768901400,2026-01-20,9,30,down,0.0,1.0,91046.04,90964.49,-0.0896
1768901700,2026-01-20,9,35,up,1.0,0.0,90964.5,91044.01,0.0874
1768902000,2026-01-20,9,40,down,0.0,1.0,91044.01,91015.01,-0.0319
1768902300,2026-01-20,9,45,down,0.0,1.0,91015.02,90983.54,-0.0346
1768902600,2026-01-20,9,50,down,0.0,1.0,90983.53,90968.56,-0.0165
1768902900,2026-01-20,9,55,up,1.0,0.0,90968.56,91036.25,0.0744
1768903200,2026-01-20,10,0,down,0.0,1.0,91036.25,91009.02,-0.0299
1768903500,2026-01-20,10,5,up,1.0,0.0,91009.02,91068.23,0.0651
1768903800,2026-01-20,10,10,up,1.0,0.0,91068.23,91172.35,0.1143
1768904100,2026-01-20,10,15,up,1.0,0.0,91172.36,91211.99,0.0435
1768904400,2026-01-20,10,20,down,0.0,1.0,91212.0,91182.5,-0.0323
1768904700,2026-01-20,10,25,up,1.0,0.0,91182.5,91282.79,0.11
1768905000,2026-01-20,10,30,down,0.0,1.0,91282.8,91200.0,-0.0907
1768905300,2026-01-20,10,35,down,0.0,1.0,91200.0,91177.8,-0.0243
1768905600,2026-01-20,10,40,up,1.0,0.0,91177.81,91233.86,0.0615
1768905900,2026-01-20,10,45,up,1.0,0.0,91233.86,91226.85,-0.0077
1768906200,2026-01-20,10,50,up,1.0,0.0,91226.86,91260.39,0.0368
1768906500,2026-01-20,10,55,up,1.0,0.0,91260.39,91269.58,0.0101
1768906800,2026-01-20,11,0,up,1.0,0.0,91269.57,91371.11,0.1113
1768907100,2026-01-20,11,5,up,1.0,0.0,91371.1,91390.91,0.0217
1768907400,2026-01-20,11,10,down,0.0,1.0,91390.91,91357.08,-0.037
1768907700,2026-01-20,11,15,up,1.0,0.0,91357.07,91370.72,0.0149
1768908000,2026-01-20,11,20,down,0.0,1.0,91370.72,91340.63,-0.0329
1768908300,2026-01-20,11,25,up,1.0,0.0,91340.63,91401.12,0.0662
1768908600,2026-01-20,11,30,down,0.0,1.0,91401.12,91350.45,-0.0554
1768908900,2026-01-20,11,35,down,0.0,1.0,91350.44,91320.44,-0.0328
1768909200,2026-01-20,11,40,up,1.0,0.0,91320.44,91336.0,0.017
1768909500,2026-01-20,11,45,down,0.0,1.0,91336.0,91334.81,-0.0013
1768909800,2026-01-20,11,50,down,0.0,1.0,91334.82,91248.12,-0.0949
1768910100,2026-01-20,11,55,down,0.0,1.0,91248.12,91218.99,-0.0319
1768910400,2026-01-20,12,0,up,1.0,0.0,91218.99,91234.59,0.0171
1768910700,2026-01-20,12,5,up,1.0,0.0,91234.6,91283.69,0.0538
1768911000,2026-01-20,12,10,up,1.0,0.0,91283.69,91284.12,0.0005
1768912500,2026-01-20,12,35,down,0.0,1.0,91222.12,91212.46,-0.0106
1768913400,2026-01-20,12,50,up,1.0,0.0,91217.12,91231.16,0.0154
1768913700,2026-01-20,12,55,up,1.0,0.0,91231.15,91280.31,0.0539
1768914000,2026-01-20,13,0,down,0.0,1.0,91280.31,91083.05,-0.2161
1768914300,2026-01-20,13,5,down,0.0,1.0,91083.06,91024.18,-0.0646
1768914600,2026-01-20,13,10,down,0.0,1.0,91024.17,90920.83,-0.1135
1768914900,2026-01-20,13,15,up,1.0,0.0,90920.83,91033.0,0.1234
1768915200,2026-01-20,13,20,down,0.0,1.0,91032.99,91006.8,-0.0288
1768915500,2026-01-20,13,25,down,0.0,1.0,91006.81,90881.45,-0.1377
1768915800,2026-01-20,13,30,up,1.0,0.0,90881.45,90913.13,0.0349
1768916100,2026-01-20,13,35,up,1.0,0.0,90913.13,91079.99,0.1835
1768916400,2026-01-20,13,40,down,0.0,1.0,91080.0,91024.79,-0.0606
1768916700,2026-01-20,13,45,up,1.0,0.0,91024.8,91037.1,0.0135
1768917000,2026-01-20,13,50,down,0.0,1.0,91037.1,90950.97,-0.0946
1768917300,2026-01-20,13,55,up,1.0,0.0,90950.97,90958.88,0.0087
1768917600,2026-01-20,14,0,up,1.0,0.0,90958.89,91124.83,0.1824
1768917900,2026-01-20,14,5,down,0.0,1.0,91124.82,91123.33,-0.0016
1768918200,2026-01-20,14,10,down,0.0,1.0,91123.32,91096.48,-0.0295
1768918500,2026-01-20,14,15,down,0.0,1.0,91096.48,90756.91,-0.3728
1768918800,2026-01-20,14,20,up,1.0,0.0,90756.91,90939.26,0.2009
1768919100,2026-01-20,14,25,up,1.0,0.0,90939.26,90990.11,0.0559
1768919400,2026-01-20,14,30,down,0.0,1.0,90990.1,90809.16,-0.1989
1768919700,2026-01-20,14,35,up,1.0,0.0,90809.15,91268.75,0.5061
1768920000,2026-01-20,14,40,down,0.0,1.0,91268.75,91066.14,-0.222
1768920300,2026-01-20,14,45,down,0.0,1.0,91066.15,90449.78,-0.6768
1768920600,2026-01-20,14,50,up,1.0,0.0,90449.79,90471.4,0.0239
1768920900,2026-01-20,14,55,up,1.0,0.0,90471.4,90531.15,0.066
1768921200,2026-01-20,15,0,down,0.0,1.0,90531.15,90321.0,-0.2321
1768921500,2026-01-20,15,5,down,0.0,1.0,90320.99,89956.99,-0.403
1768921800,2026-01-20,15,10,up,1.0,0.0,89957.0,90304.51,0.3863
1768922100,2026-01-20,15,15,down,0.0,1.0,90304.51,90050.46,-0.2813
1768922400,2026-01-20,15,20,up,1.0,0.0,90050.46,90640.59,0.6553
1768922700,2026-01-20,15,25,down,0.0,1.0,90640.58,90625.99,-0.0161
1768923000,2026-01-20,15,30,up,1.0,0.0,90625.99,90749.95,0.1368
1768923300,2026-01-20,15,35,down,0.0,1.0,90749.94,90595.55,-0.1701
1768923600,2026-01-20,15,40,down,0.0,1.0,90595.54,90551.22,-0.0489
1768923900,2026-01-20,15,45,down,0.0,1.0,90551.23,90458.0,-0.103
1768924200,2026-01-20,15,50,down,0.0,1.0,90458.01,90368.11,-0.0994
1768924500,2026-01-20,15,55,up,1.0,0.0,90368.11,90684.95,0.3506
1768924800,2026-01-20,16,0,up,1.0,0.0,90684.95,90711.16,0.0289
1768925100,2026-01-20,16,5,down,0.0,1.0,90711.16,90524.29,-0.206
1768925400,2026-01-20,16,10,up,1.0,0.0,90524.29,90757.25,0.2573
1768925700,2026-01-20,16,15,up,1.0,0.0,90757.25,90964.49,0.2283
1768926000,2026-01-20,16,20,down,0.0,1.0,90964.49,90638.97,-0.3579
1768926300,2026-01-20,16,25,down,0.0,1.0,90638.96,90624.58,-0.0159
1768926600,2026-01-20,16,30,down,0.0,1.0,90624.58,90412.74,-0.2338
1768926900,2026-01-20,16,35,up,1.0,0.0,90412.74,90477.13,0.0712
1768927200,2026-01-20,16,40,down,0.0,1.0,90477.12,90128.04,-0.3858
1768927500,2026-01-20,16,45,down,0.0,1.0,90128.03,90116.31,-0.013
1768927800,2026-01-20,16,50,down,0.0,1.0,90116.3,90111.19,-0.0057
1768928100,2026-01-20,16,55,up,1.0,0.0,90111.19,90165.51,0.0603
1768928400,2026-01-20,17,0,up,1.0,0.0,90165.5,90239.99,0.0826
1768928700,2026-01-20,17,5,up,1.0,0.0,90240.0,90407.94,0.1861
1768929000,2026-01-20,17,10,up,1.0,0.0,90407.93,90456.09,0.0533
1768929300,2026-01-20,17,15,down,0.0,1.0,90456.08,90346.47,-0.1212
1768929600,2026-01-20,17,20,down,0.0,1.0,90346.47,90292.85,-0.0593
1768929900,2026-01-20,17,25,down,0.0,1.0,90292.85,90207.17,-0.0949
1768930200,2026-01-20,17,30,down,0.0,1.0,90207.17,89972.19,-0.2605
1768930500,2026-01-20,17,35,down,0.0,1.0,89972.19,89744.01,-0.2536
1768930800,2026-01-20,17,40,down,0.0,1.0,89744.01,89688.01,-0.0624
1768931100,2026-01-20,17,45,up,1.0,0.0,89688.01,89710.32,0.0249
1768931400,2026-01-20,17,50,up,1.0,0.0,89710.33,89790.87,0.0898
1768931700,2026-01-20,17,55,down,0.0,1.0,89790.87,89775.46,-0.0172
1768932000,2026-01-20,18,0,up,1.0,0.0,89775.47,89896.5,0.1348
1768932300,2026-01-20,18,5,down,0.0,1.0,89896.49,89777.23,-0.1327
1768932600,2026-01-20,18,10,up,1.0,0.0,89777.23,89908.03,0.1457
1768932900,2026-01-20,18,15,down,0.0,1.0,89908.02,89784.24,-0.1377
1768933200,2026-01-20,18,20,up,1.0,0.0,89784.24,89799.19,0.0167
1768933500,2026-01-20,18,25,down,0.0,1.0,89799.18,89733.13,-0.0736
1768933800,2026-01-20,18,30,down,0.0,1.0,89733.12,89696.93,-0.0403
1768934100,2026-01-20,18,35,down,0.0,1.0,89696.93,89588.8,-0.1206
1768934400,2026-01-20,18,40,down,0.0,1.0,89588.8,89512.65,-0.085
1768934700,2026-01-20,18,45,up,1.0,0.0,89512.65,89595.32,0.0924
1768935000,2026-01-20,18,50,down,0.0,1.0,89595.31,89420.91,-0.1947
1768935300,2026-01-20,18,55,up,1.0,0.0,89420.9,89501.0,0.0896
1768935600,2026-01-20,19,0,up,1.0,0.0,89501.0,89545.36,0.0496
1768935900,2026-01-20,19,5,up,1.0,0.0,89545.37,89722.58,0.1979
1768936200,2026-01-20,19,10,down,0.0,1.0,89722.57,89575.8,-0.1636
1768936500,2026-01-20,19,15,up,1.0,0.0,89575.8,89665.06,0.0996
1768936800,2026-01-20,19,20,down,0.0,1.0,89665.07,89583.6,-0.0909
1768937100,2026-01-20,19,25,down,0.0,1.0,89583.6,89483.41,-0.1118
1768937400,2026-01-20,19,30,down,0.0,1.0,89483.41,89411.89,-0.0799
1768937700,2026-01-20,19,35,down,0.0,1.0,89411.89,89318.0,-0.105
1768938000,2026-01-20,19,40,up,1.0,0.0,89318.0,89444.68,0.1418
1768938300,2026-01-20,19,45,up,1.0,0.0,89444.68,89472.55,0.0312
1768938600,2026-01-20,19,50,up,1.0,0.0,89472.54,89780.91,0.3447
1768938900,2026-01-20,19,55,down,0.0,1.0,89780.91,89725.76,-0.0614
1768939200,2026-01-20,20,0,down,0.0,1.0,89725.77,89580.33,-0.1621
1768939500,2026-01-20,20,5,down,0.0,1.0,89580.33,89541.22,-0.0437
1768939800,2026-01-20,20,10,down,0.0,1.0,89541.21,89400.01,-0.1577
1768940100,2026-01-20,20,15,up,1.0,0.0,89400.01,89799.62,0.447
1768940400,2026-01-20,20,20,up,1.0,0.0,89799.63,89811.23,0.0129
1768940700,2026-01-20,20,25,down,0.0,1.0,89811.23,89768.57,-0.0475
1768941000,2026-01-20,20,30,down,0.0,1.0,89768.57,89682.95,-0.0954
1768941300,2026-01-20,20,35,down,0.0,1.0,89682.94,89625.81,-0.0637
1768941600,2026-01-20,20,40,up,1.0,0.0,89625.81,89651.46,0.0286
1768941900,2026-01-20,20,45,up,1.0,0.0,89651.45,89736.49,0.0949
1768942200,2026-01-20,20,50,down,0.0,1.0,89736.49,89535.2,-0.2243
1768942500,2026-01-20,20,55,up,1.0,0.0,89535.2,89733.99,0.222
1768942800,2026-01-20,21,0,down,0.0,1.0,89734.0,89622.93,-0.1238
1768943100,2026-01-20,21,5,up,1.0,0.0,89622.93,89788.56,0.1848
1768943400,2026-01-20,21,10,up,1.0,0.0,89788.56,89803.79,0.017
1768943700,2026-01-20,21,15,down,0.0,1.0,89803.78,89702.85,-0.1124
1768944000,2026-01-20,21,20,down,0.0,1.0,89702.85,89673.5,-0.0327
1768944300,2026-01-20,21,25,down,0.0,1.0,89673.49,89626.97,-0.0519
1768944600,2026-01-20,21,30,down,0.0,1.0,89626.96,89496.01,-0.1461
1768944900,2026-01-20,21,35,up,1.0,0.0,89496.01,89548.38,0.0585
1768945200,2026-01-20,21,40,down,0.0,1.0,89548.37,89538.9,-0.0106
1768945500,2026-01-20,21,45,down,0.0,1.0,89538.9,89441.06,-0.1093
1768945800,2026-01-20,21,50,up,1.0,0.0,89441.07,89482.75,0.0466
1768946100,2026-01-20,21,55,down,0.0,1.0,89482.74,89476.01,-0.0075
1768946400,2026-01-20,22,0,up,1.0,0.0,89476.01,89585.6,0.1225
1768946700,2026-01-20,22,5,down,0.0,1.0,89585.6,89576.77,-0.0099
1768947000,2026-01-20,22,10,up,1.0,0.0,89576.77,89635.11,0.0651
1768947300,2026-01-20,22,15,up,1.0,0.0,89635.12,89645.56,0.0116
1768947600,2026-01-20,22,20,down,0.0,1.0,89645.55,89563.92,-0.0911
1768947900,2026-01-20,22,25,down,0.0,1.0,89563.91,89510.67,-0.0594
1768948200,2026-01-20,22,30,down,0.0,1.0,89510.67,88238.58,-1.4212
1768948500,2026-01-20,22,35,up,1.0,0.0,88238.58,88559.32,0.3635
1768948800,2026-01-20,22,40,up,1.0,0.0,88559.32,88579.02,0.0222
1768949100,2026-01-20,22,45,down,0.0,1.0,88579.03,88450.0,-0.1457
1768949400,2026-01-20,22,50,up,1.0,0.0,88450.0,88471.78,0.0246
1768949700,2026-01-20,22,55,up,1.0,0.0,88471.78,88509.18,0.0423
1768950000,2026-01-20,23,0,down,0.0,1.0,88509.18,88155.01,-0.4002
1768950300,2026-01-20,23,5,up,1.0,0.0,88155.02,88158.93,0.0044
1768950600,2026-01-20,23,10,up,1.0,0.0,88158.94,88212.01,0.0602
1768950900,2026-01-20,23,15,down,0.0,1.0,88212.01,87994.48,-0.2466
1768951200,2026-01-20,23,20,up,1.0,0.0,87994.47,88150.0,0.1767
1768951500,2026-01-20,23,25,down,0.0,1.0,88149.99,88120.02,-0.034
1768951800,2026-01-20,23,30,up,1.0,0.0,88120.01,88393.21,0.31
1768952100,2026-01-20,23,35,up,1.0,0.0,88393.21,88417.25,0.0272
1768952400,2026-01-20,23,40,up,1.0,0.0,88417.25,88492.58,0.0852
1768952700,2026-01-20,23,45,down,0.0,1.0,88492.57,88369.18,-0.1394
1768953000,2026-01-20,23,50,up,1.0,0.0,88369.19,88469.28,0.1133
1768953300,2026-01-20,23,55,down,0.0,1.0,88469.28,88427.66,-0.047
1768780800,2026-01-19,0,0,down,0.0,1.0,93673.14,92977.7,-0.7424
1768781100,2026-01-19,0,5,down,0.0,1.0,92977.7,92881.51,-0.1035
1768781400,2026-01-19,0,10,down,0.0,1.0,92881.52,92448.61,-0.4661
1768781700,2026-01-19,0,15,up,1.0,0.0,92448.61,92792.38,0.3718
1768782000,2026-01-19,0,20,down,0.0,1.0,92792.38,92604.88,-0.2021
1768782300,2026-01-19,0,25,down,0.0,1.0,92604.88,92638.36,0.0362
1768782600,2026-01-19,0,30,down,0.0,1.0,92638.35,92554.33,-0.0907
1768782900,2026-01-19,0,35,up,1.0,0.0,92554.33,92839.48,0.3081
1768783200,2026-01-19,0,40,up,1.0,0.0,92839.48,92977.88,0.1491
1768783500,2026-01-19,0,45,down,0.0,1.0,92977.89,92872.78,-0.113
1768783800,2026-01-19,0,50,down,0.0,1.0,92872.78,92769.99,-0.1107
1768784100,2026-01-19,0,55,down,0.0,1.0,92769.99,92711.02,-0.0636
1768784400,2026-01-19,1,0,down,0.0,1.0,92711.02,92630.33,-0.087
1768784700,2026-01-19,1,5,up,1.0,0.0,92630.34,92781.29,0.163
1768785000,2026-01-19,1,10,down,0.0,1.0,92781.29,92757.79,-0.0253
1768785300,2026-01-19,1,15,up,1.0,0.0,92757.79,92778.0,0.0218
1768785600,2026-01-19,1,20,down,0.0,1.0,92777.99,92646.15,-0.1421
1768785900,2026-01-19,1,25,down,0.0,1.0,92646.14,92564.42,-0.0882
1768786200,2026-01-19,1,30,up,1.0,0.0,92564.41,92725.77,0.1743
1768786500,2026-01-19,1,35,down,0.0,1.0,92725.77,92646.0,-0.086
1768786800,2026-01-19,1,40,down,0.0,1.0,92645.99,92518.54,-0.1376
1768787100,2026-01-19,1,45,down,0.0,1.0,92518.55,92264.48,-0.2746
1768787400,2026-01-19,1,50,up,1.0,0.0,92264.49,92316.03,0.0559
1768787700,2026-01-19,1,55,up,1.0,0.0,92316.03,92586.65,0.2931
1768788000,2026-01-19,2,0,down,0.0,1.0,92586.65,92505.12,-0.0881
1768788300,2026-01-19,2,5,down,0.0,1.0,92505.11,92458.21,-0.0507
1768788600,2026-01-19,2,10,down,0.0,1.0,92458.21,92421.83,-0.0393
1768788900,2026-01-19,2,15,up,1.0,0.0,92421.82,92471.98,0.0543
1768789200,2026-01-19,2,20,up,1.0,0.0,92471.99,92597.82,0.1361
1768789500,2026-01-19,2,25,down,0.0,1.0,92597.81,92496.55,-0.1094
1768789800,2026-01-19,2,30,up,1.0,0.0,92496.55,92549.1,0.0568
1768790100,2026-01-19,2,35,up,1.0,0.0,92549.1,92555.78,0.0072
1768790400,2026-01-19,2,40,up,1.0,0.0,92555.78,92568.01,0.0132
1768790700,2026-01-19,2,45,down,0.0,1.0,92568.0,92563.52,-0.0048
1768791000,2026-01-19,2,50,up,1.0,0.0,92563.52,92563.49,-0.0
1768791300,2026-01-19,2,55,down,0.0,1.0,92563.5,92566.8,0.0036
1768791600,2026-01-19,3,0,up,1.0,0.0,92566.8,92601.51,0.0375
1768791900,2026-01-19,3,5,up,1.0,0.0,92601.51,92718.79,0.1267
1768792200,2026-01-19,3,10,up,1.0,0.0,92718.78,92735.99,0.0186
1768792500,2026-01-19,3,15,up,1.0,0.0,92736.0,92755.01,0.0205
1768792800,2026-01-19,3,20,down,0.0,1.0,92755.01,92532.38,-0.24
1768793100,2026-01-19,3,25,up,1.0,0.0,92532.38,92548.12,0.017
1768793400,2026-01-19,3,30,up,1.0,0.0,92548.12,92547.32,-0.0009
1768793700,2026-01-19,3,35,up,1.0,0.0,92547.32,92555.46,0.0088
1768794000,2026-01-19,3,40,up,1.0,0.0,92555.46,92643.66,0.0953
1768794300,2026-01-19,3,45,up,1.0,0.0,92643.65,92651.55,0.0085
1768794600,2026-01-19,3,50,up,1.0,0.0,92651.55,92711.62,0.0648
1768794900,2026-01-19,3,55,down,0.0,1.0,92711.62,92690.09,-0.0232
1768795200,2026-01-19,4,0,down,0.0,1.0,92690.08,92670.42,-0.0212
1768795500,2026-01-19,4,5,down,0.0,1.0,92670.42,92625.5,-0.0485
1768795800,2026-01-19,4,10,down,0.0,1.0,92625.49,92613.99,-0.0124
1768796100,2026-01-19,4,15,up,1.0,0.0,92614.0,92645.02,0.0335
1768796400,2026-01-19,4,20,down,0.0,1.0,92645.02,92547.95,-0.1048
1768796700,2026-01-19,4,25,up,1.0,0.0,92547.95,92684.0,0.147
1768797000,2026-01-19,4,30,down,0.0,1.0,92684.01,92658.09,-0.028
1768797300,2026-01-19,4,35,up,1.0,0.0,92658.08,92678.63,0.0222
1768797600,2026-01-19,4,40,up,1.0,0.0,92678.63,92687.43,0.0095
1768797900,2026-01-19,4,45,up,1.0,0.0,92687.43,92693.38,0.0064
